# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Jul 23 16:54:21 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: VISTA <i>ZYJHK</i><sub>s</sub> (Vegamag)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Zmag    Ymag    Jmag    Hmag    Ksmag
0.0015467 -1.00000 9.30103 1.4706168175 2.5364081551    1.114  3.347  3.5921  0.459    8  0.576  0.849    65.34    38.20    25.05    19.68    16.03  1 -2.21e-07      0.00 7.209e-01 2.772e-01 4.761e-04 2.071e-04 7.476e-04 -1.000 1.937e-03 -3.596 -4.365 -4.716 -5.288 -6.084 -6.250
0.0015467 -1.00000 9.30103 1.4706186056 2.5364083093    1.109  3.468  3.5797  0.285    8  0.576  0.876    93.44    52.18    33.74    26.63    21.71  1 -3.86e-07      0.00 7.208e-01 2.772e-01 4.916e-04 2.071e-04 7.483e-04 -1.000 1.953e-03 -3.900 -4.639 -5.013 -5.614 -6.451 -6.637
0.0015467 -1.00000 9.30103 1.4706208706 2.5364085046    1.103  3.578  3.5680  0.126    8  0.577  0.908   129.79    69.48    44.34    35.15    28.68  1 -6.37e-07      0.00 7.207e-01 2.773e-01 5.103e-04 2.071e-04 7.492e-04 -1.000 1.973e-03 -4.176 -4.884 -5.280 -5.909 -6.783 -6.989
0.0015467 -1.00000 9.30103 1.4706236124 2.5364087410    1.096  3.651  3.5598  0.018    8  0.577  0.946   162.23    84.34    53.35    42.42    34.63  0  -8.9e-07      0.00 7.206e-01 2.774e-01 5.322e-04 2.070e-04 7.502e-04 -1.000 1.996e-03 -4.357 -5.044 -5.457 -6.105 -7.003 -7.224
0.0015467 -1.00000 9.30103 1.4706265926 2.5364089979    1.088  3.688  3.5549 -0.041    8  0.578  0.989   183.32    93.75    59.01    47.01    38.38  0 -1.07e-06      0.00 7.205e-01 2.775e-01 5.574e-04 2.070e-04 7.514e-04 -1.000 2.023e-03 -4.449 -5.127 -5.551 -6.209 -7.119 -7.346
0.0015467 -1.00000 9.30103 1.4706300497 2.5364092959    1.079  3.703  3.5521 -0.072    8  0.578  1.038   192.63    98.80    62.03    49.47    40.40  0 -6.74e-07      0.00 7.203e-01 2.776e-01 5.860e-04 2.069e-04 7.528e-04  6.394 2.053e-03 -4.488 -5.157 -5.660 -6.256 -7.068 -7.337
0.0015467 -1.00000 9.30103 1.4706339836 2.5364096351    1.069  3.710  3.5500 -0.091    8  0.579  1.092   197.68   102.07    63.97    51.06    41.70  0 -7.48e-07      0.00 7.202e-01 2.778e-01 6.179e-04 2.069e-04 7.543e-04  6.781 2.087e-03 -4.505 -5.166 -5.673 -6.273 -7.093 -7.364
0.0015467 -1.00000 9.30103 1.4706341028 2.5364096454    1.068  3.674  3.5538 -0.040    8  0.579  1.094   182.19    93.05    58.56    46.68    38.11  0 -5.18e-07      0.00 7.201e-01 2.778e-01 6.192e-04 2.069e-04 7.543e-04  6.791 2.088e-03 -4.414 -5.090 -5.589 -6.183 -6.989 -7.255
0.0015467 -1.00000 9.30103 1.4706345797 2.5364096865    1.067  3.539  3.5682  0.151    8  0.579  1.102   122.42    65.82    42.07    33.37    27.22  1 -1.31e-07      0.00 7.201e-01 2.778e-01 6.233e-04 2.069e-04 7.545e-04  6.823 2.093e-03 -4.079 -4.800 -5.264 -5.838 -6.597 -6.840
0.0015467 -1.00000 9.30103 1.4706352949 2.5364097481    1.064  3.308  3.5931  0.481    8  0.579  1.114    61.71    36.26    23.81    18.72    15.24  1 -1.22e-08      0.00 7.201e-01 2.778e-01 6.307e-04 2.069e-04 7.548e-04  6.873 2.100e-03 -3.501 -4.284 -4.685 -5.220 -5.911 -6.116
0.0015467 -1.00000 9.30103 1.4706363678 2.5364098406    1.061  3.310  3.5927  0.476    8  0.579  1.132    62.25    36.53    23.97    18.85    15.36  1 -1.26e-08      0.00 7.201e-01 2.778e-01 6.413e-04 2.069e-04 7.552e-04  6.938 2.111e-03 -3.505 -4.288 -4.689 -5.225 -5.917 -6.123
0.0015467 -1.00000 9.30103 1.4706376791 2.5364099537    1.056  3.377  3.5850  0.377    8  0.580  1.156    76.49    43.68    28.44    22.43    18.27  1 -2.55e-08      0.00 7.200e-01 2.779e-01 6.555e-04 2.068e-04 7.558e-04  7.011 2.126e-03 -3.673 -4.438 -4.859 -5.407 -6.119 -6.336
0.0015467 -1.00000 9.30103 1.4706394672 2.5364101078    1.050  3.496  3.5714  0.201    8  0.580  1.186   110.10    59.94    38.46    30.48    24.85  1 -8.82e-08      0.00 7.199e-01 2.779e-01 6.731e-04 2.068e-04 7.565e-04  7.088 2.145e-03 -3.970 -4.703 -5.159 -5.724 -6.472 -6.711
0.0015467 -1.00000 9.30103 1.4706416130 2.5364102928    1.043  3.603  3.5587  0.040    8  0.580  1.223   153.69    80.04    50.69    40.35    32.92  0 -2.73e-07      0.00 7.198e-01 2.780e-01 6.945e-04 2.068e-04 7.573e-04  7.166 2.167e-03 -4.238 -4.938 -5.426 -6.003 -6.788 -7.048
0.0015467 -1.00000 9.30103 1.4706441164 2.5364105087    1.035  3.674  3.5498 -0.069    8  0.581  1.265   189.00    97.35    61.10    48.80    39.83  0 -5.81e-07      0.00 7.197e-01 2.781e-01 7.195e-04 2.068e-04 7.583e-04  7.242 2.193e-03 -4.414 -5.088 -5.597 -6.178 -6.993 -7.268
0.0015467 -1.00000 9.30103 1.4706469774 2.5364107553    1.026  3.709  3.5446 -0.130    8  0.581  1.314   206.61   108.36    67.67    54.14    44.20  0 -8.67e-07      0.00 7.196e-01 2.782e-01 7.482e-04 2.067e-04 7.594e-04  7.316 2.224e-03 -4.503 -5.164 -5.683 -6.264 -7.096 -7.382
0.0015467 -1.00000 9.30103 1.4706501961 2.5364110328    1.015  3.724  3.5415 -0.161    8  0.582  1.369   215.92   114.36    71.23    57.06    46.59  0 -1.05e-06      0.00 7.194e-01 2.783e-01 7.808e-04 2.067e-04 7.607e-04  7.387 2.258e-03 -4.540 -5.190 -5.715 -6.300 -7.142 -7.434
0.0015467 -1.00000 9.30103 1.4706538916 2.5364113514    1.004  3.730  3.5392 -0.182    8  0.583  1.430   221.91   118.34    73.57    58.99    48.16  0 -1.17e-06      0.00 7.193e-01 2.784e-01 8.172e-04 2.066e-04 7.621e-04  7.454 2.296e-03 -4.555 -5.199 -5.728 -6.315 -7.165 -7.461
0.0015467 -1.00000 9.30103 1.4706540108 2.5364113616    1.003  3.701  3.5426 -0.139    8  0.583  1.432   207.84   109.53    68.33    54.73    44.67  0 -8.63e-07      0.00 7.193e-01 2.784e-01 8.183e-04 2.066e-04 7.622e-04  7.456 2.297e-03 -4.482 -5.136 -5.659 -6.243 -7.081 -7.371
0.0015467 -1.00000 9.30103 1.4706543684 2.5364113925    1.002  3.568  3.5582  0.056    8  0.583  1.438   147.65    76.96    48.78    38.87    31.70  0 -2.19e-07      0.00 7.193e-01 2.784e-01 8.220e-04 2.066e-04 7.623e-04  7.462 2.301e-03 -4.150 -4.853 -5.343 -5.911 -6.696 -6.958
0.0015467 -1.00000 9.30103 1.4706549644 2.5364114439    1.000  3.337  3.5855  0.395    8  0.583  1.449    72.84    41.71    27.18    21.46    17.48  1 -2.04e-08      0.00 7.192e-01 2.785e-01 8.286e-04 2.066e-04 7.625e-04  7.473 2.308e-03 -3.573 -4.345 -4.768 -5.305 -6.011 -6.229
0.0015467 -1.00000 9.30103 1.4706559181 2.5364115261    0.997  3.339  3.5851  0.390    8  0.583  1.465    73.44    42.00    27.36    21.61    17.60  1  -2.1e-08      0.00 7.192e-01 2.785e-01 8.381e-04 2.066e-04 7.628e-04  7.489 2.318e-03 -3.577 -4.348 -4.772 -5.309 -6.016 -6.235
0.0015467 -1.00000 9.30103 1.4706572294 2.5364116391    0.992  3.405  3.5769  0.289    8  0.583  1.486    90.63    50.38    32.54    25.77    21.00  1 -4.22e-08      0.00 7.191e-01 2.785e-01 8.508e-04 2.066e-04 7.633e-04  7.508 2.331e-03 -3.743 -4.495 -4.939 -5.487 -6.217 -6.448
0.0015467 -1.00000 9.30103 1.4706587791 2.5364117727    0.987  3.521  3.5623  0.112    8  0.584  1.513   131.02    69.28    44.11    35.11    28.62  0 -1.43e-07      0.00 7.191e-01 2.786e-01 8.666e-04 2.066e-04 7.638e-04  7.532 2.348e-03 -4.033 -4.748 -5.229 -5.793 -6.565 -6.820
0.0015467 -1.00000 9.30103 1.4706605673 2.5364119269    0.981  3.626  3.5487 -0.050    8  0.584  1.545   179.76    92.66    58.22    46.55    37.98  0 -4.33e-07      0.00 7.190e-01 2.786e-01 8.856e-04 2.065e-04 7.645e-04  7.559 2.368e-03 -4.295 -4.969 -5.479 -6.057 -6.874 -7.153
0.0015467 -1.00000 9.30103 1.4706628323 2.5364121221    0.973  3.695  3.5392 -0.159    8  0.584  1.582   212.02   112.75    70.20    56.31    45.96  0 -9.05e-07      0.00 7.189e-01 2.787e-01 9.080e-04 2.065e-04 7.653e-04  7.588 2.391e-03 -4.466 -5.110 -5.639 -6.226 -7.076 -7.372
0.0015467 -1.00000 9.30103 1.4706653357 2.5364123380    0.965  3.729  3.5338 -0.219    8  0.585  1.625   231.75   125.43    77.71    62.45    50.98  0 -1.34e-06      0.00 7.188e-01 2.788e-01 9.337e-04 2.065e-04 7.662e-04  7.619 2.418e-03 -4.552 -5.180 -5.721 -6.313 -7.178 -7.486
0.0015467 -1.00000 9.30103 1.4706681967 2.5364125846    0.956  3.743  3.5307 -0.250    8  0.585  1.673   241.94   132.19    81.69    65.72    53.65  0  -1.6e-06      0.00 7.187e-01 2.789e-01 9.628e-04 2.065e-04 7.672e-04  7.652 2.448e-03 -4.587 -5.207 -5.755 -6.351 -7.222 -7.538
0.0015467 -1.00000 9.30103 1.4706714153 2.5364128621    0.945  3.749  3.5286 -0.269    8  0.586  1.727   248.17   136.48    84.19    67.80    55.35  0 -1.77e-06      0.00 7.186e-01 2.790e-01 9.954e-04 2.064e-04 7.683e-04  7.687 2.482e-03 -4.602 -5.216 -5.767 -6.366 -7.243 -7.564
0.0015467 -1.00000 9.30103 1.4706715345 2.5364128723    0.944  3.726  3.5316 -0.235    8  0.586  1.729   235.35   128.22    79.32    63.82    52.09  0  -1.4e-06      0.00 7.186e-01 2.790e-01 9.963e-04 2.064e-04 7.684e-04  7.688 2.483e-03 -4.545 -5.167 -5.712 -6.307 -7.177 -7.491
0.0015467 -1.00000 9.30103 1.4706718922 2.5364129032    0.943  3.594  3.5490 -0.034    8  0.586  1.734   172.84    89.11    56.03    44.84    36.57  0 -3.58e-07      0.00 7.185e-01 2.790e-01 9.992e-04 2.064e-04 7.685e-04  7.691 2.486e-03 -4.215 -4.890 -5.400 -5.977 -6.794 -7.072
0.0015467 -1.00000 9.30103 1.4706724882 2.5364129546    0.940  3.364  3.5798  0.318    8  0.586  1.742    84.38    47.14    30.50    24.19    19.69  1  -3.3e-08      0.00 7.185e-01 2.790e-01 1.004e-03 2.064e-04 7.686e-04  7.696 2.492e-03 -3.641 -4.401 -4.838 -5.382 -6.103 -6.329
0.0015467 -1.00000 9.30103 1.4706734419 2.5364130368    0.936  3.366  3.5797  0.314    8  0.586  1.755    85.02    47.43    30.68    24.33    19.81  1  -3.4e-08      0.00 7.185e-01 2.790e-01 1.012e-03 2.064e-04 7.689e-04  7.703 2.500e-03 -3.644 -4.404 -4.841 -5.386 -6.107 -6.334
0.0015467 -1.00000 9.30103 1.4706746340 2.5364131395    0.931  3.431  3.5706  0.210    8  0.587  1.772   105.68    57.19    36.68    29.17    23.76  0 -6.86e-08      0.00 7.185e-01 2.790e-01 1.022e-03 2.064e-04 7.692e-04  7.713 2.510e-03 -3.809 -4.546 -5.006 -5.561 -6.308 -6.549
0.0015467 -1.00000 9.30103 1.4706760645 2.5364132629    0.924  3.545  3.5546  0.029    8  0.587  1.793   154.38    79.23    50.06    40.03    32.63  0  -2.3e-07      0.00 7.184e-01 2.791e-01 1.035e-03 2.064e-04 7.696e-04  7.725 2.524e-03 -4.094 -4.786 -5.284 -5.856 -6.653 -6.922
0.0015467 -1.00000 9.30103 1.4706778526 2.5364134170    0.916  3.648  3.5396 -0.137    8  0.587  1.818   200.44   106.68    66.50    53.41    43.57  0 -6.89e-07      0.00 7.184e-01 2.791e-01 1.050e-03 2.064e-04 7.701e-04  7.739 2.539e-03 -4.349 -4.994 -5.522 -6.109 -6.957 -7.253
0.0015467 -1.00000 9.30103 1.4706799984 2.5364136020    0.907  3.714  3.5293 -0.250    8  0.588  1.847   237.35   130.42    80.55    64.92    52.97  0 -1.43e-06      0.00 7.183e-01 2.792e-01 1.068e-03 2.063e-04 7.707e-04  7.754 2.558e-03 -4.516 -5.131 -5.681 -6.279 -7.155 -7.474
0.0015467 -1.00000 9.30103 1.4706823826 2.5364138075    0.896  3.748  3.5234 -0.312    8  0.588  1.881   259.91   145.44    89.36    72.17    58.90  0 -2.12e-06      0.00 7.182e-01 2.792e-01 1.088e-03 2.063e-04 7.714e-04  7.772 2.579e-03 -4.600 -5.198 -5.757 -6.362 -7.256 -7.587
0.0015467 -1.00000 9.30103 1.4706851244 2.5364140439    0.884  3.761  3.5204 -0.343    8  0.589  1.919   271.38   153.37    93.98    75.99    62.02  0 -2.56e-06      0.00 7.181e-01 2.793e-01 1.111e-03 2.063e-04 7.722e-04  7.791 2.604e-03 -4.634 -5.224 -5.788 -6.396 -7.298 -7.635
0.0015467 -1.00000 9.30103 1.4706882238 2.5364143111    0.871  3.767  3.5187 -0.362    8  0.590  1.962   278.05   158.20    96.77    78.33    63.93  0 -2.86e-06      0.00 7.180e-01 2.793e-01 1.137e-03 2.063e-04 7.730e-04  7.811 2.631e-03 -4.648 -5.234 -5.800 -6.411 -7.318 -7.659
0.0015467 -1.00000 9.30103 1.4706883430 2.5364143213    0.871  3.751  3.5213 -0.336    8  0.590  1.962   266.82   150.72    92.40    74.74    60.99  0 -2.41e-06      0.00 7.180e-01 2.793e-01 1.138e-03 2.063e-04 7.731e-04  7.811 2.631e-03 -4.607 -5.200 -5.762 -6.369 -7.269 -7.604
0.0015467 -1.00000 9.30103 1.4706885815 2.5364143419    0.869  3.620  3.5422 -0.122    8  0.590  1.966   192.07   102.39    63.87    51.37    41.88  0 -6.12e-07      0.00 7.180e-01 2.794e-01 1.140e-03 2.063e-04 7.731e-04  7.813 2.633e-03 -4.280 -4.933 -5.456 -6.040 -6.880 -7.170
0.0015467 -1.00000 9.30103 1.4706891775 2.5364143933    0.866  3.391  3.5794  0.255    8  0.590  1.971    94.95    51.78    33.30    26.52    21.59  0 -5.52e-08      0.00 7.180e-01 2.794e-01 1.143e-03 2.063e-04 7.732e-04  7.815 2.637e-03 -3.706 -4.467 -4.907 -5.452 -6.170 -6.399
0.0015467 -1.00000 9.30103 1.4706898928 2.5364144549    0.861  3.392  3.5797  0.252    8  0.590  1.980    95.34    51.93    33.39    26.60    21.65  0 -5.67e-08      0.00 7.180e-01 2.794e-01 1.148e-03 2.063e-04 7.734e-04  7.819 2.642e-03 -3.710 -4.472 -4.911 -5.455 -6.173 -6.401
0.0015467 -1.00000 9.30103 1.4706909657 2.5364145474    0.856  3.457  3.5696  0.144    8  0.590  1.991   119.65    63.06    40.19    32.11    26.15  0 -1.15e-07      0.00 7.180e-01 2.794e-01 1.155e-03 2.062e-04 7.736e-04  7.824 2.649e-03 -3.872 -4.608 -5.072 -5.628 -6.376 -6.620
0.0015467 -1.00000 9.30103 1.4706922770 2.5364146605    0.848  3.568  3.5515 -0.044    8  0.591  2.004   168.85    88.37    55.46    44.55    36.30  0 -3.82e-07      0.00 7.179e-01 2.794e-01 1.163e-03 2.062e-04 7.739e-04  7.830 2.658e-03 -4.151 -4.834 -5.339 -5.914 -6.721 -6.996
0.0015467 -1.00000 9.30103 1.4706938267 2.5364147941    0.840  3.668  3.5349 -0.215    8  0.591  2.021   218.69   119.99    74.26    59.94    48.88  0 -1.13e-06      0.00 7.179e-01 2.794e-01 1.173e-03 2.062e-04 7.742e-04  7.838 2.668e-03 -4.400 -5.031 -5.569 -6.161 -7.023 -7.329
0.0015467 -1.00000 9.30103 1.4706956148 2.5364149482    0.829  3.733  3.5238 -0.329    8  0.591  2.040   259.58   147.07    90.16    73.03    59.57  0 -2.33e-06      0.00 7.178e-01 2.795e-01 1.185e-03 2.062e-04 7.746e-04  7.846 2.681e-03 -4.563 -5.163 -5.723 -6.327 -7.218 -7.549
0.0015467 -1.00000 9.30103 1.4706977606 2.5364151332    0.818  3.766  3.5184 -0.389    8  0.592  2.062   269.79    -1.00    -1.00    -1.00    -1.00  0 -3.42e-06      0.00 7.178e-01 2.795e-01 1.199e-03 2.062e-04 7.750e-04  7.855 2.695e-03 -4.644 -5.230 -5.797 -6.409 -7.315 -7.657
0.0015467 -1.00000 9.30103 1.4707001448 2.5364153387    0.805  3.779  3.5165 -0.417    8  0.592  2.088   262.21    -1.00    -1.00    -1.00    -1.00  0 -4.12e-06      0.01 7.177e-01 2.795e-01 1.214e-03 2.062e-04 7.755e-04  7.866 2.711e-03 -4.676 -5.251 -5.823 -6.438 -7.350 -7.700
0.0015467 -1.00000 9.30103 1.4707027674 2.5364155648    0.791  3.784  3.5164 -0.430    8  0.593  2.116   253.98    -1.00    -1.00    -1.00    -1.00  0 -4.59e-06      0.01 7.177e-01 2.796e-01 1.231e-03 2.062e-04 7.761e-04  7.877 2.729e-03 -4.690 -5.257 -5.831 -6.447 -7.362 -7.716
0.0015467 -1.00000 9.30103 1.4707028866 2.5364155751    0.790  3.773  3.5186 -0.411    8  0.593  2.116   253.64    -1.00    -1.00    -1.00    -1.00  0  -4.1e-06      0.01 7.177e-01 2.796e-01 1.232e-03 2.062e-04 7.761e-04  7.878 2.729e-03 -4.663 -5.241 -5.812 -6.424 -7.331 -7.678
0.0015467 -1.00000 9.30103 1.4707031250 2.5364155956    0.789  3.644  3.5442 -0.180    8  0.593  2.119   202.68   110.88    68.77    55.57    45.28  0 -1.03e-06      0.00 7.177e-01 2.796e-01 1.233e-03 2.062e-04 7.761e-04  7.879 2.731e-03 -4.339 -4.998 -5.518 -6.100 -6.933 -7.220
0.0015467 -1.00000 9.30103 1.4707036018 2.5364156367    0.786  3.415  3.5900  0.231    8  0.593  2.123    98.22    52.74    33.82    27.04    21.99  0    -9e-08      0.00 7.177e-01 2.796e-01 1.236e-03 2.062e-04 7.762e-04  7.880 2.734e-03 -3.767 -4.556 -4.974 -5.504 -6.186 -6.404
0.0015467 -1.00000 9.30103 1.4707043171 2.5364156984    0.781  3.416  3.5911  0.231    8  0.593  2.130    98.01    52.61    33.73    26.97    21.94  0 -9.23e-08      0.00 7.176e-01 2.796e-01 1.240e-03 2.062e-04 7.763e-04  7.883 2.738e-03 -3.770 -4.562 -4.977 -5.506 -6.184 -6.401
0.0015467 -1.00000 9.30103 1.4707052708 2.5364157806    0.775  3.480  3.5798  0.118    8  0.593  2.138   124.38    64.39    40.90    32.81    26.70  0 -1.87e-07      0.00 7.176e-01 2.796e-01 1.245e-03 2.062e-04 7.765e-04  7.886 2.743e-03 -3.931 -4.698 -5.140 -5.684 -6.394 -6.626
0.0015467 -1.00000 9.30103 1.4707063437 2.5364158731    0.767  3.590  3.5593 -0.077    8  0.594  2.148   171.39    91.49    57.20    46.14    37.57  0 -6.19e-07      0.00 7.176e-01 2.796e-01 1.251e-03 2.062e-04 7.767e-04  7.890 2.750e-03 -4.204 -4.913 -5.403 -5.970 -6.747 -7.010
0.0015467 -1.00000 9.30103 1.4707077742 2.5364159964    0.759  3.687  3.5410 -0.253    8  0.594  2.161   223.88   125.37    77.25    62.63    51.04  0 -1.81e-06      0.00 7.176e-01 2.797e-01 1.259e-03 2.062e-04 7.769e-04  7.895 2.758e-03 -4.448 -5.098 -5.625 -6.211 -7.052 -7.346
0.0015467 -1.00000 9.30103 1.4707094431 2.5364161402    0.748  3.751  3.5296 -0.368    8  0.594  2.176   229.65    -1.00    -1.00    -1.00    -1.00  0  -3.7e-06      0.00 7.175e-01 2.797e-01 1.268e-03 2.061e-04 7.772e-04  7.901 2.767e-03 -4.606 -5.224 -5.779 -6.377 -7.244 -7.569
0.0015467 -1.00000 9.30103 1.4707113504 2.5364163047    0.737  3.782  3.5252 -0.424    8  0.595  2.193   223.20    -1.00    -1.00    -1.00    -1.00  0  -5.4e-06      0.02 7.175e-01 2.797e-01 1.279e-03 2.061e-04 7.775e-04  7.907 2.778e-03 -4.685 -5.267 -5.833 -6.440 -7.329 -7.674
0.0015467 -1.00000 9.30103 1.4707134962 2.5364164896    0.723  3.795  3.5254 -0.444    8  0.595  2.212   216.11    -1.00    -1.00    -1.00    -1.00  0 -6.45e-06      0.04 7.175e-01 2.797e-01 1.290e-03 2.061e-04 7.779e-04  7.914 2.790e-03 -4.717 -5.278 -5.850 -6.459 -7.354 -7.710
0.0015467 -1.00000 9.30103 1.4707158804 2.5364166951    0.709  3.800  3.5280 -0.447    8  0.596  2.234   208.44    -1.00    -1.00    -1.00    -1.00  0 -7.14e-06      0.05 7.174e-01 2.798e-01 1.304e-03 2.061e-04 7.783e-04  7.922 2.804e-03 -4.730 -5.290 -5.861 -6.468 -7.357 -7.714
0.0015467 -1.00000 9.30103 1.4707159996 2.5364167054    0.709  3.794  3.5295 -0.436    8  0.596  2.234   208.19    -1.00    -1.00    -1.00    -1.00  0 -6.72e-06      0.04 7.174e-01 2.798e-01 1.304e-03 2.061e-04 7.783e-04  7.923 2.804e-03 -4.715 -5.287 -5.854 -6.460 -7.340 -7.692
0.0015467 -1.00000 9.30103 1.4707162380 2.5364167260    0.707  3.665  3.5607 -0.183    8  0.596  2.236   196.05   108.48    67.18    54.49    44.36  0 -1.66e-06      0.00 7.174e-01 2.798e-01 1.305e-03 2.061e-04 7.783e-04  7.923 2.806e-03 -4.394 -5.107 -5.594 -6.159 -6.931 -7.192
0.0015467 -1.00000 9.30103 1.4707165956 2.5364167568    0.704  3.438  3.6167  0.266    8  0.596  2.240    89.47    48.09    30.89    24.76    20.12  0 -1.41e-07      0.00 7.174e-01 2.798e-01 1.308e-03 2.061e-04 7.784e-04  7.925 2.808e-03 -3.825 -4.672 -5.031 -5.521 -6.123 -6.309
0.0015467 -1.00000 9.30103 1.4707173109 2.5364168185    0.700  3.438  3.6192  0.274    8  0.596  2.246    87.92    47.34    30.43    24.39    19.81  0 -1.41e-07      0.00 7.174e-01 2.798e-01 1.311e-03 2.061e-04 7.785e-04  7.927 2.812e-03 -3.824 -4.676 -5.030 -5.515 -6.111 -6.293
0.0015467 -1.00000 9.30103 1.4707180262 2.5364168801    0.694  3.501  3.6067  0.157    8  0.597  2.254   112.80    58.40    37.17    29.90    24.30  0 -2.86e-07      0.00 7.174e-01 2.798e-01 1.316e-03 2.061e-04 7.786e-04  7.930 2.817e-03 -3.983 -4.815 -5.198 -5.703 -6.329 -6.529
0.0015467 -1.00000 9.30103 1.4707190990 2.5364169726    0.687  3.609  3.5834 -0.048    8  0.597  2.263   157.44    84.34    52.79    42.71    34.74  0 -9.39e-07      0.00 7.174e-01 2.798e-01 1.322e-03 2.061e-04 7.788e-04  7.933 2.823e-03 -4.251 -5.032 -5.470 -6.008 -6.700 -6.932
0.0015467 -1.00000 9.30103 1.4707204103 2.5364170856    0.678  3.704  3.5629 -0.231    8  0.597  2.275   192.23    -1.00    -1.00    -1.00    -1.00  0 -2.72e-06      0.00 7.173e-01 2.798e-01 1.329e-03 2.061e-04 7.790e-04  7.937 2.830e-03 -4.489 -5.209 -5.691 -6.254 -7.018 -7.276
0.0015467 -1.00000 9.30103 1.4707218409 2.5364172089    0.668  3.765  3.5511 -0.345    8  0.597  2.288   187.20    -1.00    -1.00    -1.00    -1.00  0 -5.47e-06      0.01 7.173e-01 2.799e-01 1.337e-03 2.061e-04 7.792e-04  7.942 2.839e-03 -4.642 -5.308 -5.818 -6.395 -7.209 -7.493
0.0015467 -1.00000 9.30103 1.4707235098 2.5364173528    0.657  3.795  3.5479 -0.396    8  0.598  2.304   181.57    -1.00    -1.00    -1.00    -1.00  0 -7.85e-06      0.04 7.173e-01 2.799e-01 1.347e-03 2.061e-04 7.795e-04  7.947 2.849e-03 -4.717 -5.334 -5.860 -6.446 -7.283 -7.595
0.0015467 -1.00000 9.30103 1.4707254171 2.5364175172    0.645  3.806  3.5507 -0.404    8  0.598  2.321   175.41    -1.00    -1.00    -1.00    -1.00  0 -9.21e-06      0.06 7.172e-01 2.799e-01 1.358e-03 2.061e-04 7.798e-04  7.953 2.860e-03 -4.746 -5.355 -5.880 -6.465 -7.298 -7.613
0.0015467 -1.00000 9.30103 1.4707275629 2.5364177022    0.631  3.811  3.5567 -0.394    8  0.599  2.341   168.76    -1.00    -1.00    -1.00    -1.00  0 -9.98e-06      0.06 7.172e-01 2.799e-01 1.370e-03 2.061e-04 7.802e-04  7.960 2.872e-03 -4.757 -5.377 -5.892 -6.472 -7.285 -7.596
0.0015467 -1.00000 9.30103 1.4707304239 2.5364179488    0.599 -9.999  4.0000  1.438    9  0.599  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.171e-01 2.800e-01 1.386e-03 2.061e-04 7.807e-04  7.969 2.890e-03 29.767 30.002 30.064 30.069 30.061 30.075
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Zmag    Ymag    Jmag    Hmag    Ksmag
0.0015467 -1.00000 9.77815 0.0900000036 1.0816895926    0.090 -3.242  3.4433  5.359    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-17      0.00 7.461e-01 2.523e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.874 11.925 11.431 10.699 10.389 10.260
0.0015467 -1.00000 9.77815 0.0986690149 1.1598910591    0.099 -3.033  3.4728  5.308    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.22e-17      0.00 7.455e-01 2.529e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.353 11.381 10.941 10.278 9.874 9.728
0.0015467 -1.00000 9.77815 0.1000000015 1.1711064122    0.100 -3.003  3.4770  5.301    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.84e-17      0.00 7.454e-01 2.529e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.277 11.304 10.870 10.217 9.801 9.652
